date,open,high,low,close,volume
2024-09-04 13:30:00,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0
2024-09-05 13:30:00,2.9000000953674316,2.9000000953674316,2.75,2.812000036239624,2300
2024-09-06 13:30:00,2.799999952316284,2.799999952316284,2.75,2.799999952316284,2600
2024-09-09 13:30:00,2.8350000381469727,2.8350000381469727,2.799999952316284,2.8350000381469727,400
2024-09-10 13:30:00,2.7799999713897705,2.7799999713897705,2.569999933242798,2.569999933242798,8400
2024-09-11 13:30:00,2.5,2.799999952316284,2.5,2.799999952316284,2800
2024-09-12 13:30:00,2.6500000953674316,2.7899999618530273,2.5,2.7899999618530273,3700
2024-09-13 13:30:00,2.694999933242798,2.694999933242798,2.680000066757202,2.680000066757202,300
2024-09-16 13:30:00,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,200
2024-09-17 13:30:00,2.5,2.6600000858306885,2.5,2.5999999046325684,2000
2024-09-18 13:30:00,2.5,2.7679998874664307,2.5,2.734999895095825,900
2024-09-19 13:30:00,2.880000114440918,3.1500000953674316,2.799999952316284,2.950000047683716,14800
2024-09-20 13:30:00,2.990000009536743,2.990000009536743,2.9000000953674316,2.9600000381469727,10900
2024-09-23 13:30:00,2.9000000953674316,3.0,2.890000104904175,3.0,20400
2024-09-24 13:30:00,2.8550000190734863,2.930000066757202,2.8550000190734863,2.930000066757202,3000
2024-09-25 13:30:00,2.9779999256134033,2.9779999256134033,2.9779999256134033,2.9779999256134033,200
2024-09-26 13:30:00,2.940000057220459,2.9700000286102295,2.9100000858306885,2.9700000286102295,7100
2024-09-27 13:30:00,2.9700000286102295,3.25,2.9700000286102295,3.1700000762939453,3400
2024-09-30 13:30:00,3.1700000762939453,3.1700000762939453,3.1700000762939453,3.1700000762939453,700
2024-10-01 13:30:00,3.1700000762939453,3.1700000762939453,3.1700000762939453,3.1700000762939453,100
2024-10-02 13:30:00,3.0350000858306885,3.0350000858306885,3.0350000858306885,3.0350000858306885,300
2024-10-03 13:30:00,3.0999999046325684,3.25,3.0999999046325684,3.25,1400
2024-10-04 13:30:00,3.25,3.25,3.25,3.25,0
2024-10-07 13:30:00,3.25,3.25,3.25,3.25,0
2024-10-08 13:30:00,3.25,3.25,3.25,3.25,0
2024-10-09 13:30:00,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,100
2024-10-10 13:30:00,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0
2024-10-11 13:30:00,3.3499999046325684,3.4000000953674316,3.299999952316284,3.299999952316284,1300
2024-10-14 13:30:00,3.3499999046325684,3.3499999046325684,3.3499999046325684,3.3499999046325684,200
2024-10-15 13:30:00,3.3529999256134033,3.3529999256134033,3.0999999046325684,3.2179999351501465,1200
2024-10-16 13:30:00,3.25,3.25,3.25,3.25,600
2024-10-17 13:30:00,3.240000009536743,3.3499999046325684,3.240000009536743,3.3499999046325684,1000
2024-10-18 13:30:00,3.4000000953674316,3.4000000953674316,3.049999952316284,3.049999952316284,9500
2024-10-21 13:30:00,2.9800000190734863,3.0,2.5199999809265137,2.9049999713897705,11800
2024-10-22 13:30:00,2.9189999103546143,3.200000047683716,2.9189999103546143,3.200000047683716,2400
2024-10-23 13:30:00,3.1500000953674316,3.200000047683716,2.9000000953674316,2.9000000953674316,3300
2024-10-24 13:30:00,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0
2024-10-25 13:30:00,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0
2024-10-28 13:30:00,3.072000026702881,3.072000026702881,2.5929999351501465,2.5929999351501465,1300
2024-10-29 13:30:00,3.130000114440918,3.130000114440918,3.130000114440918,3.130000114440918,400
2024-10-30 13:30:00,3.0,3.0999999046325684,3.0,3.069999933242798,2500
2024-10-31 13:30:00,3.0999999046325684,3.0999999046325684,3.0899999141693115,3.0899999141693115,3500
2024-11-01 13:30:00,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,0
2024-11-04 14:30:00,2.950000047683716,2.9800000190734863,2.9040000438690186,2.9800000190734863,2000
2024-11-05 14:30:00,2.9800000190734863,3.1500000953674316,2.75,3.1500000953674316,700
2024-11-06 14:30:00,2.9100000858306885,2.9100000858306885,2.9000000953674316,2.9000000953674316,2600
2024-11-07 14:30:00,2.799999952316284,3.049999952316284,2.799999952316284,3.049999952316284,2800
2024-11-08 14:30:00,3.049999952316284,3.1500000953674316,3.049999952316284,3.1500000953674316,3100
2024-11-11 14:30:00,3.4000000953674316,3.4600000381469727,3.299999952316284,3.4600000381469727,9800
2024-11-12 14:30:00,3.5999999046325684,3.6080000400543213,3.5999999046325684,3.6080000400543213,400
2024-11-13 14:30:00,3.434999942779541,3.434999942779541,3.299999952316284,3.299999952316284,1000
2024-11-14 14:30:00,3.450000047683716,3.450000047683716,3.2799999713897705,3.359999895095825,1200
2024-11-15 14:30:00,3.2699999809265137,3.299999952316284,3.25,3.25,1500
2024-11-18 14:30:00,3.450000047683716,3.630000114440918,3.450000047683716,3.5350000858306885,1800
2024-11-19 14:30:00,3.0799999237060547,3.25,3.0799999237060547,3.25,600
2024-11-20 14:30:00,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,5100
2024-11-21 14:30:00,3.450000047683716,3.6700000762939453,3.450000047683716,3.5899999141693115,15100
2024-11-22 14:30:00,3.5399999618530273,3.700000047683716,3.5299999713897705,3.549999952316284,34100
2024-11-25 14:30:00,3.450000047683716,3.509999990463257,3.2249999046325684,3.2850000858306885,8700
2024-11-26 14:30:00,3.369999885559082,3.4000000953674316,3.369999885559082,3.4000000953674316,900
2024-11-27 14:30:00,3.450000047683716,3.48799991607666,3.25,3.25,3400
2024-11-29 14:30:00,3.200000047683716,3.640000104904175,3.200000047683716,3.3499999046325684,7200
2024-12-02 14:30:00,3.2200000286102295,3.5,3.2200000286102295,3.325000047683716,8400
2024-12-03 14:30:00,3.130000114440918,3.700000047683716,3.130000114440918,3.700000047683716,13500
2024-12-04 14:30:00,3.690000057220459,3.700000047683716,3.674999952316284,3.674999952316284,6700
2024-12-05 14:30:00,3.697999954223633,3.75,3.5739998817443848,3.690000057220459,2300
2024-12-06 14:30:00,3.674999952316284,3.7249999046325684,3.674999952316284,3.7249999046325684,1200
2024-12-09 14:30:00,3.7300000190734863,3.75,3.619999885559082,3.619999885559082,3700
2024-12-10 14:30:00,3.638000011444092,3.6500000953674316,3.638000011444092,3.6500000953674316,700
2024-12-11 14:30:00,3.5999999046325684,5.300000190734863,3.562999963760376,4.400000095367432,19900
2024-12-12 14:30:00,4.485000133514404,4.849999904632568,4.25,4.675000190734863,4900
2024-12-13 14:30:00,4.679999828338623,18.0,4.679999828338623,7.190000057220459,96800
2024-12-16 14:30:00,7.400000095367432,10.25,7.400000095367432,7.769999980926514,79500
2024-12-17 14:30:00,8.430000305175781,11.75,7.880000114440918,10.975000381469727,98800
2024-12-18 14:30:00,12.239999771118164,12.25,7.449999809265137,8.100000381469727,86800
2024-12-19 14:30:00,8.5,10.210000038146973,8.380000114440918,8.5,35000
2024-12-20 14:30:00,8.489999771118164,8.5,6.98799991607666,8.5,35300
2024-12-23 14:30:00,8.437999725341797,8.5,6.880000114440918,6.880000114440918,10800
2024-12-24 14:30:00,7.0,8.050000190734863,7.0,7.920000076293945,7900
2024-12-26 14:30:00,8.5,10.0,8.5,9.600000381469727,100500
2024-12-27 14:30:00,9.890000343322754,9.890000343322754,7.619999885559082,7.800000190734863,41200
2024-12-30 14:30:00,7.900000095367432,8.880000114440918,7.5,7.699999809265137,18100
2024-12-31 14:30:00,8.300000190734863,8.850000381469727,7.650000095367432,7.650000095367432,10000
2025-01-02 14:30:00,7.699999809265137,8.5,7.699999809265137,7.710000038146973,14000
2025-01-03 14:30:00,7.949999809265137,8.899999618530273,7.769999980926514,7.829999923706055,14100
2025-01-06 14:30:00,7.75,7.849999904632568,7.650000095367432,7.75,19800
2025-01-07 14:30:00,8.0,8.470000267028809,7.550000190734863,7.605000019073486,24600
2025-01-08 14:30:00,8.0,8.100000381469727,7.28000020980835,7.550000190734863,51600
2025-01-10 14:30:00,7.760000228881836,8.335000038146973,7.289999961853027,7.400000095367432,53100
2025-01-13 14:30:00,7.289999961853027,8.149999618530273,7.289999961853027,7.414999961853027,23800
2025-01-14 14:30:00,7.429999828338623,7.563000202178955,6.929999828338623,7.514999866485596,42100
2025-01-15 14:30:00,7.400000095367432,8.109999656677246,6.659999847412109,7.739999771118164,35600
2025-01-16 14:30:00,7.5,8.020000457763672,7.199999809265137,7.349999904632568,17100
2025-01-17 14:30:00,7.349999904632568,7.349999904632568,6.96999979019165,6.96999979019165,11700
2025-01-21 14:30:00,7.230999946594238,8.010000228881836,6.75,6.75,20600
2025-01-22 14:30:00,7.099999904632568,7.900000095367432,7.0,7.5,37200
2025-01-23 14:30:00,7.5,7.5,6.949999809265137,7.25,8700
2025-01-24 14:30:00,7.199999809265137,7.2170000076293945,7.0,7.199999809265137,10000
2025-01-27 14:30:00,7.199999809265137,7.400000095367432,7.0,7.019999980926514,29500
2025-01-28 14:30:00,7.190000057220459,7.190000057220459,7.0,7.019999980926514,4400
2025-01-29 14:30:00,7.110000133514404,7.110000133514404,7.0,7.0,4900
2025-01-30 14:30:00,7.019999980926514,7.019999980926514,6.920000076293945,6.920000076293945,7700
2025-01-31 14:30:00,7.047999858856201,7.099999904632568,6.949999809265137,6.949999809265137,3400
2025-02-03 14:30:00,6.909999847412109,7.001999855041504,6.0,6.300000190734863,22400
2025-02-04 14:30:00,6.300000190734863,7.25,6.300000190734863,7.050000190734863,22100
2025-02-05 14:30:00,7.099999904632568,7.199999809265137,7.01200008392334,7.019999980926514,900
