date,open,high,low,close,volume
2024-09-03 13:30:00,25.780000686645508,26.84000015258789,24.850000381469727,25.5,538700
2024-09-04 13:30:00,25.34000015258789,25.81999969482422,24.68000030517578,25.1299991607666,382400
2024-09-05 13:30:00,25.190000534057617,25.59000015258789,24.75,24.950000762939453,491600
2024-09-06 13:30:00,25.100000381469727,25.170000076293945,23.75,24.399999618530273,404100
2024-09-09 13:30:00,24.40999984741211,25.729999542236328,24.079999923706055,25.1200008392334,401000
2024-09-10 13:30:00,25.110000610351562,25.780000686645508,24.600000381469727,25.510000228881836,328900
2024-09-11 13:30:00,25.25,25.450000762939453,24.709999084472656,24.889999389648438,205100
2024-09-12 13:30:00,24.989999771118164,25.399999618530273,24.5,24.510000228881836,387000
2024-09-13 13:30:00,24.690000534057617,25.399999618530273,24.649999618530273,25.049999237060547,288000
2024-09-16 13:30:00,25.09000015258789,25.860000610351562,24.920000076293945,25.149999618530273,401300
2024-09-17 13:30:00,25.420000076293945,25.969999313354492,25.059999465942383,25.31999969482422,297000
2024-09-18 13:30:00,25.31999969482422,26.25,24.940000534057617,24.969999313354492,585300
2024-09-19 13:30:00,25.729999542236328,26.43000030517578,24.809999465942383,25.600000381469727,868500
2024-09-20 13:30:00,25.600000381469727,25.690000534057617,25.219999313354492,25.6299991607666,927000
2024-09-23 13:30:00,25.81999969482422,25.81999969482422,24.190000534057617,24.219999313354492,383400
2024-09-24 13:30:00,24.309999465942383,24.8700008392334,24.25,24.729999542236328,385700
2024-09-25 13:30:00,24.729999542236328,24.950000762939453,23.639999389648438,23.65999984741211,335700
2024-09-26 13:30:00,24.06999969482422,24.649999618530273,23.860000610351562,24.360000610351562,388300
2024-09-27 13:30:00,24.75,25.170000076293945,24.639999389648438,24.739999771118164,507800
2024-09-30 13:30:00,24.6299991607666,25.219999313354492,24.270000457763672,24.6299991607666,352000
2024-10-01 13:30:00,24.530000686645508,25.149999618530273,23.950000762939453,24.8799991607666,942500
2024-10-02 13:30:00,24.899999618530273,24.979999542236328,23.90999984741211,24.700000762939453,633000
2024-10-03 13:30:00,24.40999984741211,24.700000762939453,23.940000534057617,24.479999542236328,568400
2024-10-04 13:30:00,24.709999084472656,25.15999984741211,24.56999969482422,24.959999084472656,449300
2024-10-07 13:30:00,24.860000610351562,25.520000457763672,24.809999465942383,25.290000915527344,332300
2024-10-08 13:30:00,25.290000915527344,26.84000015258789,25.219999313354492,25.780000686645508,777600
2024-10-09 13:30:00,25.690000534057617,26.270000457763672,24.690000534057617,25.0,582200
2024-10-10 13:30:00,24.530000686645508,25.020000457763672,24.260000228881836,25.010000228881836,548100
2024-10-11 13:30:00,24.920000076293945,26.979999542236328,24.81999969482422,26.1299991607666,696100
2024-10-14 13:30:00,26.149999618530273,26.440000534057617,25.639999389648438,25.670000076293945,276200
2024-10-15 13:30:00,25.489999771118164,26.100000381469727,25.420000076293945,25.899999618530273,372300
2024-10-16 13:30:00,26.219999313354492,29.239999771118164,26.219999313354492,27.799999237060547,915900
2024-10-17 13:30:00,27.65999984741211,27.719999313354492,26.700000762939453,27.040000915527344,308700
2024-10-18 13:30:00,27.170000076293945,27.559999465942383,26.65999984741211,27.110000610351562,263200
2024-10-21 13:30:00,27.020000457763672,27.299999237060547,25.6299991607666,25.760000228881836,384400
2024-10-22 13:30:00,25.56999969482422,26.670000076293945,25.25,26.56999969482422,481200
2024-10-23 13:30:00,26.459999084472656,26.719999313354492,25.700000762939453,26.520000457763672,690800
2024-10-24 13:30:00,26.639999389648438,27.100000381469727,26.31999969482422,26.940000534057617,380100
2024-10-25 13:30:00,27.209999084472656,27.350000381469727,25.469999313354492,25.920000076293945,918800
2024-10-28 13:30:00,26.809999465942383,27.780000686645508,26.260000228881836,27.1200008392334,887400
2024-10-29 13:30:00,26.8799991607666,27.540000915527344,26.75,27.5,860400
2024-10-30 13:30:00,27.700000762939453,29.610000610351562,27.56999969482422,27.65999984741211,848600
2024-10-31 13:30:00,27.010000228881836,27.010000228881836,25.770000457763672,26.43000030517578,726900
2024-11-01 13:30:00,26.790000915527344,27.0,25.760000228881836,26.899999618530273,602800
2024-11-04 14:30:00,26.920000076293945,27.93000030517578,26.530000686645508,26.799999237060547,448000
2024-11-05 14:30:00,26.459999084472656,26.940000534057617,25.850000381469727,26.899999618530273,276700
2024-11-06 14:30:00,28.540000915527344,28.829999923706055,27.239999771118164,27.989999771118164,737800
2024-11-07 14:30:00,28.040000915527344,28.760000228881836,27.56999969482422,27.75,379500
2024-11-08 14:30:00,27.760000228881836,28.43000030517578,26.760000228881836,27.139999389648438,840200
2024-11-11 14:30:00,27.68000030517578,28.700000762939453,27.190000534057617,28.040000915527344,817500
2024-11-12 14:30:00,27.579999923706055,27.760000228881836,24.920000076293945,26.309999465942383,846900
2024-11-13 14:30:00,26.459999084472656,26.68000030517578,25.219999313354492,25.34000015258789,663300
2024-11-14 14:30:00,25.25,25.75,24.809999465942383,24.920000076293945,675600
2024-11-15 14:30:00,25.06999969482422,25.100000381469727,22.459999084472656,22.479999542236328,676500
2024-11-18 14:30:00,22.93000030517578,23.31999969482422,21.68000030517578,23.190000534057617,777300
2024-11-19 14:30:00,23.020000457763672,23.06999969482422,21.280000686645508,21.639999389648438,1165000
2024-11-20 14:30:00,21.59000015258789,22.709999084472656,21.170000076293945,22.690000534057617,744100
2024-11-21 14:30:00,22.780000686645508,25.3700008392334,22.56999969482422,25.110000610351562,817800
2024-11-22 14:30:00,25.6299991607666,26.549999237060547,25.1299991607666,25.860000610351562,1060200
2024-11-25 14:30:00,26.6299991607666,26.75,25.1200008392334,25.149999618530273,496200
2024-11-26 14:30:00,25.149999618530273,25.239999771118164,24.40999984741211,24.479999542236328,407700
2024-11-27 14:30:00,24.5,26.299999237060547,24.3799991607666,25.979999542236328,521600
2024-11-29 14:30:00,26.299999237060547,27.0,25.850000381469727,26.719999313354492,312400
2024-12-02 14:30:00,26.0,26.940000534057617,25.719999313354492,25.719999313354492,537900
2024-12-03 14:30:00,25.729999542236328,26.030000686645508,24.15999984741211,24.190000534057617,488300
2024-12-04 14:30:00,24.059999465942383,25.420000076293945,23.81999969482422,25.389999389648438,736800
2024-12-05 14:30:00,25.329999923706055,26.15999984741211,24.6200008392334,24.739999771118164,491800
2024-12-06 14:30:00,25.040000915527344,26.420000076293945,24.760000228881836,25.920000076293945,495100
2024-12-09 14:30:00,26.110000610351562,26.780000686645508,24.860000610351562,25.079999923706055,306000
2024-12-10 14:30:00,25.75,25.75,24.010000228881836,24.59000015258789,708300
2024-12-11 14:30:00,24.770000457763672,24.770000457763672,22.489999771118164,22.540000915527344,1317100
2024-12-12 14:30:00,22.229999542236328,22.479999542236328,19.670000076293945,19.739999771118164,2486600
2024-12-13 14:30:00,19.729999542236328,19.90999984741211,18.510000228881836,19.5,1704100
2024-12-16 14:30:00,19.540000915527344,19.579999923706055,18.579999923706055,18.989999771118164,1290400
2024-12-17 14:30:00,19.059999465942383,19.899999618530273,18.75,19.100000381469727,1423200
2024-12-18 14:30:00,19.1200008392334,19.1200008392334,18.170000076293945,18.610000610351562,1242900
2024-12-19 14:30:00,18.850000381469727,19.209999084472656,17.3700008392334,17.829999923706055,1563400
2024-12-20 14:30:00,17.6200008392334,18.700000762939453,17.530000686645508,18.479999542236328,1763600
2024-12-23 14:30:00,18.360000610351562,18.600000381469727,17.610000610351562,18.0,656900
2024-12-24 14:30:00,18.059999465942383,18.75,17.809999465942383,18.729999542236328,449400
2024-12-26 14:30:00,18.3700008392334,19.1299991607666,18.040000915527344,19.079999923706055,716100
2024-12-27 14:30:00,18.979999542236328,19.739999771118164,18.549999237060547,19.0,920100
2024-12-30 14:30:00,18.729999542236328,19.170000076293945,18.360000610351562,19.0,1025300
2024-12-31 14:30:00,19.190000534057617,19.209999084472656,18.469999313354492,19.170000076293945,1202000
2025-01-02 14:30:00,19.540000915527344,20.110000610351562,18.75,18.889999389648438,670300
2025-01-03 14:30:00,18.940000534057617,21.0,18.889999389648438,20.5,854200
2025-01-06 14:30:00,20.56999969482422,20.899999618530273,19.889999389648438,19.90999984741211,627900
2025-01-07 14:30:00,19.8799991607666,20.6299991607666,19.3700008392334,19.43000030517578,634800
2025-01-08 14:30:00,19.239999771118164,20.299999237060547,18.889999389648438,19.81999969482422,630800
2025-01-10 14:30:00,19.25,19.920000076293945,18.260000228881836,18.6200008392334,892900
2025-01-13 14:30:00,18.360000610351562,18.479999542236328,17.350000381469727,18.010000228881836,807900
2025-01-14 14:30:00,18.059999465942383,18.389999389648438,17.079999923706055,17.219999313354492,643700
2025-01-15 14:30:00,18.040000915527344,18.3799991607666,17.479999542236328,17.729999542236328,972700
2025-01-16 14:30:00,17.84000015258789,18.049999237060547,17.350000381469727,17.579999923706055,1015900
2025-01-17 14:30:00,17.68000030517578,18.389999389648438,17.40999984741211,18.049999237060547,848400
2025-01-21 14:30:00,18.260000228881836,18.84000015258789,17.65999984741211,18.56999969482422,508600
2025-01-22 14:30:00,18.600000381469727,18.670000076293945,17.780000686645508,18.219999313354492,1131800
2025-01-23 14:30:00,18.170000076293945,18.610000610351562,17.850000381469727,18.0,1323900
2025-01-24 14:30:00,17.920000076293945,18.68000030517578,17.600000381469727,18.139999389648438,500800
2025-01-27 14:30:00,18.260000228881836,19.299999237060547,17.850000381469727,18.209999084472656,512700
2025-01-28 14:30:00,18.229999542236328,18.489999771118164,17.770000457763672,17.920000076293945,1008500
2025-01-29 14:30:00,17.90999984741211,18.280000686645508,17.459999084472656,17.549999237060547,805700
2025-01-30 14:30:00,17.950000762939453,18.299999237060547,17.649999618530273,17.889999389648438,716500
2025-01-31 14:30:00,18.209999084472656,18.56999969482422,17.579999923706055,17.610000610351562,692400
2025-02-03 14:30:00,17.40999984741211,17.780000686645508,16.610000610351562,17.100000381469727,867700
2025-02-04 14:30:00,17.0,18.219999313354492,17.0,18.049999237060547,1065900
2025-02-05 14:30:00,18.260000228881836,20.059999465942383,18.049999237060547,19.59000015258789,1315400
2025-02-06 14:30:00,19.639999389648438,20.15999984741211,19.06999969482422,19.100000381469727,838700
2025-02-07 14:30:00,19.110000610351562,19.969999313354492,18.6299991607666,18.700000762939453,960100
2025-02-10 14:30:00,18.639999389648438,19.360000610351562,18.399999618530273,18.969999313354492,1370700
2025-02-11 14:30:00,18.729999542236328,19.190000534057617,16.989999771118164,17.68000030517578,1863700
2025-02-12 14:30:00,17.510000228881836,18.979999542236328,17.360000610351562,17.950000762939453,1339500
2025-02-13 14:30:00,18.149999618530273,18.479999542236328,17.5,17.670000076293945,1055300
2025-02-14 14:30:00,17.610000610351562,18.31999969482422,17.190000534057617,18.309999465942383,935300
